//X,Y,Z
2028202,831723,73513
1007716,990718,71025
584565,1204895,70063
2123488,726378,105666
2177846,446155,76235
522840,869940,61199
1208295,752674,68420
1674004,505686,74019
878192,959203,73865
1335298,866840,69072
1997823,753702,74198
2301270,588551,72289
1347725,837070,69872
1175229,681405,69166
2379080,75802,121884
2511791,209476,85908
2236590,339423,140672
639675,1193090,183975
2054101,296458,167781
448797,1265125,61397
2407750,723791,78442
2156735,749676,75706
2230828,322664,140451
898747,1150048,69959
1936135,779609,83651
2151411,418566,76662
1712957,692215,78059
2369417,361375,58486
226709,838358,61123
2318388,205407,60010
1425883,741775,71946
2485466,478375,78532
2389790,140461,122059
1781664,408633,75329
692661,839049,314633
1896167,325402,76162
2426545,554666,58748
1030637,789562,70558
1415825,459551,71965
357962,803079,61233
1874810,326506,75771
1086794,1160851,78675
2283473,555963,123422
1840338,523830,74987
1097883,1097322,69881
2224752,445206,141945
2102816,218945,91807
2430959,139413,129933
542428,993336,70027
1834123,501558,75067
1583895,447645,85003
2031036,164114,126136
2471636,189622,85679
934839,757370,61123
305028,1058961,61545
1414433,985205,69460
1968084,817997,72673
1769955,966301,76929
2433429,230907,110739
818734,971850,70654
809412,1161762,70209
242454,1105982,61595
2233508,339277,145228
1886061,469892,90285
1002982,957500,71319
1955988,692097,73581
1283153,986612,69124
1599528,383637,85328
880033,1238551,77526
2221489,129129,79441
995401,788269,61111
1968122,755285,72836
1535204,691373,71106
750419,866289,61485
2288214,514997,142850
1969976,611558,73780
2240929,403928,150322
147039,905784,61510
1041937,559029,68605
2465942,660483,60208
2303581,184712,60080
2260598,481687,76388
959154,936595,70982
1812548,366597,76042
1155117,942583,71230
2316725,114308,82402
1057776,781084,69801
1992165,286831,76384
1324078,1087606,85908
1030679,548567,77993
789344,993880,70872
1296877,516640,99436
988920,763978,61356
314170,1044944,61571
2472974,581611,59583
1658733,635312,73336
48665,968004,61632
2324910,96966,79893
2181218,193062,81807
879427,999957,71259
2222200,760597,115679
2160645,808328,75042
1997434,793155,73914
2170128,630627,83940
2240820,123826,61476
2286622,731568,75618
1015130,572114,68175
1552624,505704,73361
610663,885916,61516
1339036,630222,71828
907107,953293,71053
967341,1008020,71189
1516943,572279,83274
686617,985439,70544
1637436,787846,76122
1116401,691315,68515
1993930,733388,74219
503675,1313716,61400
1587753,337667,85315
514890,1052613,70003
1132144,1017806,70493
322696,1213082,61330
2251337,275504,78845
2348645,440023,76683
1500906,898820,77895
1958805,341893,107499
1477854,1022304,78918
649819,1128524,70872
2227026,345996,141773
2207021,630244,97780
861987,1155770,70198
1669697,619261,84342
1129325,757562,70497
461169,825526,61473
1363169,930386,69301
1533420,611238,81228
1416784,661806,77795
1389226,827499,88396
844984,1182819,69841
1741511,849496,70835
628972,1219684,118743
1916601,338672,111920
1477976,501833,72406
2276713,529646,118393
2499864,278504,78363
2445252,649020,60181
1550983,1010700,70063
1040346,522223,68822
1475789,695216,75602
466976,948392,61010
1912063,728527,83368
1094543,607704,68844
168220,926719,61329
1293039,588591,75132
1387295,715139,71755
1683276,688174,76256
1648801,688940,72527
1874913,545758,74785
308790,1318821,61147
1770469,681972,72536
628096,1220807,70445
2234279,679160,118943
1724766,979728,74219
1112097,541782,69933
1529995,994186,70400
876763,858623,69908
1859716,396537,100323
2373372,347213,58426
1720352,813483,70947
2465671,555046,59355
786614,1047341,75878
1348455,677764,71702
2389781,60161,120818
2483260,428820,114380
2452101,347688,116434
548138,1168614,69857
936487,1095479,70467
1028154,1077867,70200
1271865,595938,71157
2241581,536660,119842
359351,1465727,61382
1587863,709539,71679
1649931,947999,68732
2426413,352382,78060
2253255,537384,118467
416669,951771,60661
407767,1027983,61349
2209615,630056,75558
901966,1200814,77893
1397860,647790,72259
199812,953315,61604
1420665,680795,71996
2382980,132676,122503
2354990,507435,76406
1446236,649492,70997
1929868,814007,89899
2216511,810650,106533
1484107,522088,72090
1215471,1019611,70172
1190768,827581,67322
423731,1211917,60860
2079077,210286,76819
922809,744626,61850
759836,946508,70452
550193,1180144,69738
807695,1097248,70801
2448364,673529,60605
887057,1235275,77554
2096093,720533,93951
1116196,738110,67964
464901,1271793,61149
2128548,341092,76603
1281762,1003067,69186
2386758,190663,125622
1130591,541029,70146
918860,1066775,70686
1944830,265907,91657
1363033,393496,71926
2423008,622183,60251
681417,979685,70429
792383,1005517,70761
1065883,877554,70753
1365519,724638,71590
1957152,184113,85716
803455,893874,70039
637604,1057642,70920
2355164,599621,120202
1502776,426356,83900
1345891,532770,72345
530054,1376940,61338
2409223,394065,107806
2423115,369428,83371
1495154,911781,70809
1051862,638274,68126
1288597,434788,96452
1022523,661299,78051
1198319,841890,69202
859739,927273,77192
1860019,213578,77054
1840688,625311,74673
1129194,828949,70795
1526006,1017471,70134
1241836,611436,70273
2270997,325594,78015
873939,1176415,69882
1556597,320780,74106
2269131,629608,89646
2234252,606378,122073
731211,1218164,70058
784607,1055755,71170
779892,1208162,69736
981334,874298,70414
2156395,120148,78134
2164712,291900,142421
1346989,1095935,69929
1965398,635147,73426
1768236,872222,70997
2309078,531422,156120
2242570,484362,76448
329887,1124095,61437
2164799,473445,80267
2397938,281510,78533
915304,1209061,77929
941642,1129416,70025
2134490,756108,106241
2381270,313623,59318
2360213,491150,76559
1805342,676068,72767
1345185,591620,71989
1021286,574076,68234
1657925,395889,74313
1348726,434793,74253
1219893,1062441,297722
596465,1014917,70458
1336533,1133013,69368
2441849,405246,78139
2417442,89758,126905
1734846,793380,73420
1082187,651518,79008
2022882,577677,74264
1124055,890996,72792
2147701,647848,81227
2006291,846104,73376
921414,1189913,77669
2324724,637503,119482
2483076,711988,60843
344062,1054985,61641
1626922,538725,74173
1788403,328989,90287
1679445,366705,82658
2417914,703019,77413
510631,1140556,75203
1990590,804411,73076
944578,593702,61251
2048285,444876,98169
1127386,503968,70354
522779,1302738,61717
457044,768300,61943
617368,1194883,155451
537898,778278,60991
2261895,463527,80471
1572594,1057021,69246
727112,1072951,71298
1519319,606404,78583
1936819,685786,75995
376209,1138979,61617
2112717,750487,105914
1043942,705074,77952
2228194,134611,79482
2440354,399453,78193
479725,992640,69474
1677084,946685,82713
2258295,285544,78191
1109075,678238,79024
2264226,782322,77125
2475999,304672,96128
2221998,750545,118134
1332633,986151,69056
1812072,484674,75054
1320580,1074061,79187
850625,812484,61192
930253,1133436,74018
1019343,1104840,69986
1261803,438788,98103
958830,943650,79878
2472288,379971,98019
1966369,304169,77467
1812514,578722,76563
1345235,1005144,83561
1278213,719256,70149
1652013,914576,69287
2346278,202591,60769
2171038,715731,119317
1255916,720010,69645
1251178,939971,79464
1524865,458932,73362
1673854,951123,79600
1034022,932713,71187
2457084,682741,60707
942047,1009612,71111
1175883,841986,67205
1213888,1009361,165458
997857,1183062,78113
2376396,235590,78832
2070610,412234,76503
834487,1128958,70479
1090287,630183,68588
2040778,536556,100591
2225655,675995,118914
115821,997054,61955
2073081,350547,114570
1972516,711119,74572
1098325,773070,70249
1225204,812108,67997
1018118,523237,68521
2454478,65154,84890
2489883,702413,60897
2342583,636762,110065
446742,999710,288275
914480,699740,61824
993784,872835,70553
1158057,681245,69024
1632280,1017318,69439
863282,1158859,74179
2235963,568663,118733
833573,1074146,70972
1055435,590611,68507
707179,1240965,69739
1975528,576910,74039
1010736,1191965,78183
308333,1131533,61041
2102825,516672,124562
2320400,753790,84997
2163465,771066,75217
1409685,571620,71535
1053835,605812,68390
2012401,555612,75091
2515066,580938,103890
1577119,629317,79765
1516289,905654,70952
1507976,527602,83441
533696,858380,61159
2511830,567279,83435
1477808,346875,83817
2013580,364599,75952
1133579,752213,67859
72922,903775,61428
1043013,680208,67643
1224309,448125,71860
906049,876521,70115
2475682,209305,126132
821896,1170452,73890
314961,786313,61830
1598676,584652,84217
2316558,602673,75441
696039,1122867,70911
2186633,560964,75027
1197995,1025910,168849
1064554,649337,68064
548211,1237071,75352
2163685,642136,76366
1892722,277945,116228
1438086,781226,72336
2088234,707060,75078
2347956,679034,123035
2497886,307546,115955
2521695,10471,84407
1684278,807333,75913
547583,1275599,61817
181435,1122510,61598
1079760,708191,67874
1892819,534655,74765
1193503,971505,70438
1031503,974141,71194
1875308,413246,95753
860964,693380,61150
2219698,655875,75445
690003,1186535,70247
2311500,647422,119726
380485,1485714,61562
1135314,834911,81619
1484958,864721,71027
879443,1188079,77413
2189863,256674,141201
1524748,393077,84571
2322830,260652,59361
1654643,792785,70649
1378772,1049420,68485
1035242,544999,78003
902809,969121,71054
317222,1414756,61396
1216326,857611,68822
1856341,711733,89962
1133263,612436,69353
2246093,613710,79878
1063255,698370,78194
1537139,392038,84651
341196,1173111,61440
2246965,770156,75438
1644520,875052,69613
599798,1272279,69940
2287584,269646,78432
2043473,760323,92020
852886,1072659,70916
2068705,490575,107315
662991,992620,70372
1197615,551022,70446
1929862,245983,114583
1965815,656511,73711
730490,1027854,71027
2494232,84284,338502
1050414,1035495,70553
1728766,758910,78354
1359679,576794,79918
2118782,154932,78015
932291,1238453,77817
1579649,498504,73701
988674,598563,67204
2104031,839028,99357
2095455,233826,76259
1879794,686551,72958
1924976,408160,98045
485292,927603,60803
1301896,936984,68269
2258536,725727,76095
1462261,667373,81666
1061648,876566,75586
1049343,786602,69840
2281536,288199,77866
1840760,750577,73161
2062051,449640,80195
1146466,708105,68547
1816613,235109,89682
2400056,264865,78229
1049935,1078838,70150
2358107,731484,92555
997257,928726,83457
1320208,433136,90838
1076477,1156754,77845
952215,1178739,77988
1987926,647279,73762
1807690,270057,76638
1986654,528841,109832
1768417,347368,76039
694018,1120020,72890
998731,1042603,70682
2001040,865552,73187
937027,1145873,69895
983227,967093,71351
731013,920904,69911
631987,812294,60995
1327330,1082475,87764
2453315,104142,139954
2317872,67174,80013
2318098,780667,131471
2375201,23472,119420
1442190,601414,70542
702557,783147,61094
2313870,476419,85572
1588340,941499,80908
1491277,491080,72566
1962086,545383,74045
634288,1194417,183408
457430,1107578,75264
1304007,917952,68370
1211847,941127,71037
1227862,578901,73063
2192591,554268,75130
940559,1076513,73124
1398568,1112928,68050
2402896,399783,77911
1344977,1070129,67520
2408133,437418,78285
172435,859765,61565
608753,1221251,70187
1931898,452116,94328
1216766,965868,119658
961120,932263,70961
2223143,601164,100708
2332804,754590,93747
2292748,614833,73846
1914336,774141,90462
2289277,372470,142523
463361,1064001,75042
1484494,591034,82420
1439198,516760,72156
1496914,762952,76822
949922,1162119,77743
2225486,263135,78436
318066,838367,61410
1048819,1147943,78384
1315503,781099,69976
2323328,41092,109847
1372537,1088648,67140
1587851,489834,75200
1561997,954150,83459
380565,867421,61448
1080894,701511,71188
1962656,441429,115933
2492025,191954,80798
1578652,639550,75321
1609193,1044211,69537
2490057,664197,60321
849773,1092826,70717
1385786,948846,69332
946036,1023550,70941
1037293,982869,71092
2362770,607041,120152
1612242,312514,81829
2203685,795392,103856
1860444,494318,83440
448648,1213923,61663
1571456,894281,74497
2217705,80666,80324
1198838,653210,69705
1571536,530602,73591
2305078,644677,119725
1145508,737491,67965
1215646,1127061,61062
1183161,697231,68988
2142645,609260,81723
458039,1375559,61167
1225111,720477,69220
2267124,310291,96693
252787,1283755,61239
2230375,64354,61928
2322375,464685,75898
2510697,218979,88688
2213769,543209,120262
2049988,432229,99539
2376055,632830,120257
1867034,902084,71919
1921516,433969,75050
2352312,613395,120176
2225844,268510,78301
2377156,552022,76588
1907961,483283,107097
1281419,1146400,75001
2383202,350067,58975
1836690,848233,71393
790804,887289,69938
670237,1159335,119638
2066485,511588,107811
2330114,401697,76813
1875688,818459,72667
1827492,736023,72319
2183319,743222,120339
493751,945120,61032
927604,880209,70322
2442454,32369,110096
1772511,739658,86916
2241024,531410,120222
2167254,538251,75880
1238095,837796,68000
850189,1205540,78227
2329736,742840,107181
987149,759365,61443
446920,1192060,61486
2269073,474960,76583
692810,1230396,176632
2281226,384492,140624
2305796,480718,86223
1500622,526566,72458
1473431,577141,82310
1118292,652095,68716
2316642,755827,77446
1712573,940842,70673
1240463,487997,73154
1509476,1010324,70323
2210299,801232,97556
1732877,436282,74368
2448254,401157,78054
306039,1428908,60909
825065,1106599,70685
2448459,484085,58905
840465,994163,71099
